Time (s),Sigma_x / E (-),Sigma_y / E (-),Sigma_z / E (-),Tau_xyz (MPa),Sigma_eq (MPa),Lambda (-)
0.08788788788788789,1.2555918200286724,1.2576179330396957,1.2555918200286724,0.0,405.22260220465085,1.0032577882163223
0.08798798798798799,1.2563303324982327,1.2583567294974174,1.2563303324982327,0.0,405.2793998369446,1.0038484277990736
0.08808808808808809,1.2570681910223307,1.2590948716390526,1.2570681910223307,0.0,405.3361233444213,1.0044385444478294
0.08818818818818819,1.257805396758063,1.2598323606225765,1.257805396758063,0.0,405.3927729027099,1.0050281390877405
0.08828828828828829,1.2585419508594573,1.2605691976028905,1.2585419508594573,0.0,405.449348686676,1.0056172126415042
0.08838838838838839,1.2592778544774845,1.2613053837318375,1.2592778544774845,0.0,405.505850870636,1.0062057660293742
0.08848848848848849,1.2600131087600686,1.2620409201582101,1.2600131087600686,0.0,405.56227962832634,1.0067938001691683
0.08858858858858859,1.2607477148520974,1.2627758080277616,1.2607477148520974,0.0,405.618635132843,1.0073813159762777
0.08868868868868869,1.261481673895433,1.263510048483217,1.261481673895433,0.0,405.6749175567627,1.0079683143636746
0.08878878878878879,1.2622149870289245,1.264243642664285,1.2622149870289245,0.0,405.731127072052,1.008554796241922
0.08888888888888889,1.2629476553884151,1.2649765917076654,1.2629476553884151,0.0,405.78726385003654,1.0091407625191804
0.08898898898898899,1.263679680106756,1.2657088967470638,1.263679680106756,0.0,405.8433280615539,1.0097262141012182
0.0890890890890891,1.264411062313814,1.2664405589131982,1.264411062313814,0.0,405.89931987680046,1.0103111518914192
0.0891891891891892,1.2651418031364852,1.267171579333812,1.2651418031364852,0.0,405.955239465393,1.0108955767907901
0.0892892892892893,1.2658719036987023,1.2679019591336844,1.2658719036987023,0.0,406.01108699642936,1.0114794896979706
0.0893893893893894,1.2666013651214467,1.2686316994346385,1.2666013651214467,0.0,406.0668626383667,1.0120628915092404
0.0894894894894895,1.2673301885227588,1.2693608013555544,1.2673301885227588,0.0,406.1225665591125,1.0126457831185278
0.0895895895895896,1.2680583750177474,1.2700892660123775,1.2680583750177474,0.0,406.1781989260254,1.013228165417418
0.0896896896896897,1.2687859257186007,1.2708170945181305,1.2687859257186007,0.0,406.23375990594485,1.013810039295161
0.0897897897897898,1.2695128417345964,1.2715442879829217,1.2695128417345964,0.0,406.2892496650696,1.0143914056386802
0.0898898898898899,1.2702391241721116,1.2722708475139568,1.2702391241721116,0.0,406.34466836907956,1.0149722653325803
0.08998998998999,1.2709647741346326,1.2729967742155477,1.2709647741346326,0.0,406.40001618304444,1.0155526192591555
0.0900900900900901,1.271689792722766,1.2737220691891238,1.271689792722766,0.0,406.45529327157584,1.0161324682983968
0.0901901901901902,1.2724141810342477,1.274446733533241,1.2724141810342477,0.0,406.51049979864496,1.016711813328001
0.0902902902902903,1.2731379401639533,1.275170768343592,1.2731379401639533,0.0,406.5656359277343,1.0172906552233785
0.09039039039039039,1.273861071203908,1.2758941747130168,1.273861071203908,0.0,406.6207018217468,1.0178689948576605
0.09049049049049049,1.2745835752432968,1.276616953731512,1.2745835752432968,0.0,406.67569764303585,1.0184468331017078
0.09059059059059059,1.2753054533684733,1.2773391064862407,1.2753054533684733,0.0,406.7306235534668,1.019024170824118
0.09069069069069069,1.2760267066629711,1.2780606340615426,1.2760267066629711,0.0,406.78547971426394,1.0196010088912337
0.09079079079079079,1.2767473362075117,1.278781537538943,1.2767473362075117,0.0,406.8402662862853,1.02017734816715
0.09089089089089089,1.2774673430800159,1.279501817997164,1.2774673430800159,0.0,406.8949834296264,1.0207531895137234
0.09099099099099099,1.2781867283556125,1.2802214765121325,1.2781867283556125,0.0,406.94963130401607,1.0213285337905773
0.09109109109109109,1.278905493106648,1.280940514156991,1.278905493106648,0.0,407.0042100686035,1.021903381855112
0.09119119119119119,1.2796236384026964,1.2816589320021068,1.2796236384026964,0.0,407.0587198820495,1.0224777345625107
0.0912912912912913,1.2803411653105696,1.2823767311150815,1.2803411653105696,0.0,407.11316090240473,1.0230515927657482
0.0913913913913914,1.281058074894325,1.2830939125607612,1.281058074894325,0.0,407.1675332872314,1.0236249573155978
0.0914914914914915,1.2817743682152762,1.2838104774012444,1.2817743682152762,0.0,407.221837193634,1.0241978290606395
0.0915915915915916,1.2824900463320026,1.2845264266958931,1.2824900463320026,0.0,407.27607277810665,1.0247702088472672
0.0916916916916917,1.2832051103003579,1.2852417615013416,1.2832051103003579,0.0,407.3302401967163,1.0253420975196958
0.0917917917917918,1.2839195611734808,1.2859564828715053,1.2839195611734808,0.0,407.3843396048889,1.0259134959199694
0.0918918918918919,1.2846334000018023,1.2866705918575907,1.2846334000018023,0.0,407.4383711576843,1.0264844048879684
0.091991991991992,1.2853466278330572,1.2873840895081048,1.2853466278330572,0.0,407.4923350095214,1.027054825261417
0.0920920920920921,1.2860592457122917,1.288096976868864,1.2860592457122917,0.0,407.5462313144225,1.0276247578758897
0.0921921921921922,1.2867712546818733,1.2888092549830024,1.2867712546818733,0.0,407.6000602258301,1.0281942035648206
0.0922922922922923,1.2874826557814996,1.2895209248909834,1.2874826557814996,0.0,407.65382189675904,1.0287631631595089
0.0923923923923924,1.288193450048208,1.2902319876306059,1.288193450048208,0.0,407.70751647961424,1.029331637489127
0.0924924924924925,1.288903638516384,1.2909424442370157,1.288903638516384,0.0,407.7611441263732,1.0298996273807275
0.0925925925925926,1.2896132222177707,1.2916522957427132,1.2896132222177707,0.0,407.81470498849484,1.0304671336592506
0.0926926926926927,1.290322202181478,1.2923615431775628,1.290322202181478,0.0,407.8681992169799,1.031034157147531
0.0927927927927928,1.291030579433991,1.2930701875688024,1.291030579433991,0.0,407.9216269622803,1.0316006986663055
0.0928928928928929,1.291738354999179,1.293778229941051,1.291738354999179,0.0,407.9749883743896,1.0321667590342196
0.092992992992993,1.2924455298983049,1.294485671316319,1.2924455298983049,0.0,408.0282836028442,1.032732339067835
0.09309309309309309,1.2931521051500334,1.2951925127140163,1.2931521051500334,0.0,408.0815127965698,1.0332974395816363
0.09319319319319319,1.2938580817704404,1.2958987551509613,1.2938580817704404,0.0,408.134676104187,1.0338620613880392
0.09329329329329329,1.2945634607730212,1.2966043996413898,1.2945634607730212,0.0,408.187773673706,1.0344262052973952
0.09339339339339339,1.2952682431686997,1.2973094471969633,1.2952682431686997,0.0,408.2408056526794,1.034989872118001
0.09349349349349349,1.2959724299658368,1.298013898826778,1.2959724299658368,0.0,408.2937721882324,1.035553062656104
0.0935935935935936,1.296676022170239,1.2987177555373737,1.296676022170239,0.0,408.34667342694087,1.0361157777159096
0.0936936936936937,1.297379020785167,1.299421018332742,1.297379020785167,0.0,408.39950951495365,1.036678018099588
0.0937937937937938,1.2980814268113454,1.300123688214335,1.2980814268113454,0.0,408.4522805979309,1.0372397846072818
0.0938938938938939,1.2987832412469693,1.3008257661810745,1.2987832412469693,0.0,408.5049868210449,1.0378010780371116
0.093993993993994,1.299484465087714,1.3015272532293594,1.299484465087714,0.0,408.55762832907106,1.0383618991851833
0.0940940940940941,1.3001850993267434,1.3022281503530746,1.3001850993267434,0.0,408.61020526626584,1.0389222488455951
0.0941941941941942,1.3008851449547183,1.3029284585436003,1.3008851449547183,0.0,408.6627177763977,1.0394821278104447
0.0942942942942943,1.3015846029598048,1.303628178789819,1.3015846029598048,0.0,408.7151660028076,1.040041536869835
0.0943943943943944,1.3022834743276832,1.304327312078125,1.3022834743276832,0.0,408.76755008837887,1.040600476811881
0.0944944944944945,1.302981760041555,1.3050258593924324,1.302981760041555,0.0,408.8198701755066,1.041158948422717
0.0945945945945946,1.3036794610821523,1.305723821714183,1.3036794610821523,0.0,408.8721264061889,1.0417169524865029
0.0946946946946947,1.304376578427746,1.3064212000223552,1.304376578427746,0.0,408.9243189218444,1.0422744897854308
0.0947947947947948,1.3050731130541535,1.3071179952934717,1.3050731130541535,0.0,408.9764478636475,1.0428315610997314
0.0948948948948949,1.3057690659347476,1.3078142085016082,1.3057690659347476,0.0,409.02851337210075,1.0433881672076815
0.094994994994995,1.3064644380404642,1.308509840618401,1.3064644380404642,0.0,409.08051558737185,1.0439443088856089
0.0950950950950951,1.30715923033981,1.309204892613056,1.30715923033981,0.0,409.13245464920044,1.0444999869079
0.0951951951951952,1.3078534437988716,1.3098993654523556,1.3078534437988716,0.0,409.1843306968078,1.0450552020470065
0.0952952952952953,1.3085470793813232,1.3105932601006682,1.3085470793813232,0.0,409.2361438690186,1.045609955073451
0.0953953953953954,1.3092401380484335,1.3112865775199547,1.3092401380484335,0.0,409.28789430422967,1.0461642467558339
0.0954954954954955,1.3099326207590765,1.3119793186697781,1.3099326207590765,0.0,409.33958214035033,1.0467180778608396
0.0955955955955956,1.3106245284697353,1.31267148450731,1.3106245284697353,0.0,409.3912075148926,1.047271449153243
0.0956956956956957,1.3113158621345147,1.313363075987339,1.3113158621345147,0.0,409.44277056488033,1.0478243613959162
0.0957957957957958,1.3120066227051446,1.3140540940622794,1.3120066227051446,0.0,409.49427142697135,1.0483768153498336
0.0958958958958959,1.3126968111309916,1.3147445396821784,1.3126968111309916,0.0,409.54571023736565,1.0489288117740798
0.095995995995996,1.3133864283590644,1.3154344137947236,1.3133864283590644,0.0,409.5970871318359,1.0494803514258548
0.0960960960960961,1.314075475334023,1.3161237173452514,1.314075475334023,0.0,409.64840224566643,1.0500314350604802
0.0961961961961962,1.3147639529981856,1.3168124512767545,1.3147639529981856,0.0,409.6996557138062,1.0505820634314058
0.0962962962962963,1.3154518622915365,1.31750061652989,1.3154518622915365,0.0,409.7508476706848,1.0511322372902159
0.0963963963963964,1.3161392041517344,1.3181882140429864,1.3161392041517344,0.0,409.8019782504272,1.0516819573866347
0.0964964964964965,1.3168259795141188,1.3188752447520518,1.3168259795141188,0.0,409.85304758660885,1.0522312244685337
0.0965965965965966,1.3175121893117192,1.3195617095907817,1.3175121893117192,0.0,409.9040558125,1.0527800392819362
0.0966966966966967,1.318197834475262,1.3202476094905662,1.318197834475262,0.0,409.955003060852,1.0533284025710252
0.0967967967967968,1.3188829159331772,1.3209329453804977,1.3188829159331772,0.0,410.0058894640807,1.0538763150781476
0.0968968968968969,1.3195674346116073,1.321617718187378,1.3195674346116073,0.0,410.0567151541443,1.0544237775438217
0.096996996996997,1.3202513914344147,1.3223019288357276,1.3202513914344147,0.0,410.1074802625732,1.0549707907067423
0.0970970970970971,1.3209347873231878,1.3229855782477904,1.3209347873231878,0.0,410.1581849205017,1.055517355303787
0.0971971971971972,1.3216176231972503,1.3236686673435436,1.3216176231972503,0.0,410.2088292586669,1.0560634720700224
0.0972972972972973,1.322299899973667,1.3243511970407043,1.322299899973667,0.0,410.2594134074706,1.0566091417387093
0.0973973973973974,1.3229816185672523,1.325033168254736,1.3229816185672523,0.0,410.3099374967346,1.05715436504131
0.0974974974974975,1.3236627798905773,1.3257145818988572,1.3236627798905773,0.0,410.36040165597535,1.0576991427074922
0.0975975975975976,1.324343384853977,1.3263954388840484,1.324343384853977,0.0,410.4108060143127,1.0582434754651366
0.0976976976976977,1.3250234343655565,1.327075740119059,1.3250234343655565,0.0,410.4611507005004,1.058787364040342
0.0977977977977978,1.3257029293312015,1.327755486510415,1.3257029293312015,0.0,410.51143584274286,1.0593308091574312
0.0978978978978979,1.3263818706545814,1.3284346789624268,1.3263818706545814,0.0,410.5616615690917,1.059873811538956
0.09799799799799801,1.3270602592371596,1.3291133183771944,1.3270602592371596,0.0,410.61182800692745,1.0604163719057054
0.09809809809809811,1.3277380959781997,1.329791405654617,1.3277380959781997,0.0,410.6619352834167,1.0609584909767078
0.09819819819819821,1.3284153817747717,1.3304689416923983,1.3284153817747717,0.0,410.711983525299,1.0615001694692396
0.09829829829829831,1.3290921175217607,1.331145927386055,1.3290921175217607,0.0,410.76197285888674,1.06204140809883
0.09839839839839841,1.329768304111873,1.3318223636289237,1.329768304111873,0.0,410.81190341012575,1.0625822075792661
0.0984984984984985,1.3304439424356436,1.3324982513121664,1.3304439424356436,0.0,410.86177530453483,1.0631225686225994
0.0985985985985986,1.331119033381443,1.3331735913247797,1.331119033381443,0.0,410.91158866732786,1.0636624919391504
0.0986986986986987,1.3317935778354844,1.3338483845536007,1.3317935778354844,0.0,410.96134362326046,1.0642019782375156
0.0987987987987988,1.3324675766818301,1.3345226318833137,1.3324675766818301,0.0,411.0110402967224,1.0647410282245717
0.0988988988988989,1.3331410308023997,1.3351963341964581,1.3331410308023997,0.0,411.06067881170657,1.0652796426054822
0.098998998998999,1.3338139410769752,1.3358694923734347,1.3338139410769752,0.0,411.11025929190055,1.065817822083702
0.0990990990990991,1.33448630838321,1.3365421072925125,1.33448630838321,0.0,411.1597818605041,1.066355567360984
0.0991991991991992,1.335158133596634,1.337214179829836,1.335158133596634,0.0,411.2092466404114,1.0668928791373833
0.0992992992992993,1.3358294175906615,1.3378857108594324,1.3358294175906615,0.0,411.2586537541503,1.0674297581112642
0.0993993993993994,1.3365001612365977,1.3385567012532165,1.3365001612365977,0.0,411.30800332376094,1.0679662049793044
0.0994994994994995,1.3371703654036449,1.3392271518810002,1.3371703654036449,0.0,411.35729547103875,1.0685022204365004
0.0995995995995996,1.3378400309589105,1.3398970636104974,1.3378400309589105,0.0,411.4065303173828,1.0690378051761737
0.0996996996996997,1.3385091587674127,1.3405664373073316,1.3385091587674127,0.0,411.4557079837646,1.0695729598899764
0.0997997997997998,1.3391777496920876,1.3412352738350417,1.3391777496920876,0.0,411.50482859085076,1.070107685267895
0.0998998998998999,1.3398458045937955,1.34190357405509,1.3398458045937955,0.0,411.55389225888064,1.0706419819982573
0.1,1.3405133243313287,1.3425713388268676,1.3405133243313287,0.0,411.60289910775754,1.0711758507677371
0.1,1.3405133243313287,1.3425713388268676,1.3405133243313287,0.0,411.60289910775754,1.0711758507677371
0.1001001001001001,1.340525993005688,1.3425460016603143,1.340525992823523,45.46818904284727,411.60597900675117,1.071209408812321
0.1002002002002002,1.340561028944504,1.3424760594086569,1.3405608991363651,87.03110273165674,411.61492904052596,1.0713069311016052
0.10030030030030031,1.3406120399034733,1.34237426789134,1.3406116796947134,122.73983196335344,411.6290736674745,1.071461068229885
0.10040040040040041,1.3406719728812324,1.3422546967039788,1.3406713179043162,151.8899195793482,411.64756046352346,1.0716625468915988
0.10050050050050051,1.3407347483148264,1.3421294706726752,1.3407337685020264,174.7446415631979,411.66951375897185,1.0719018405156837
0.10060060060060061,1.3407959680655608,1.342007359253082,1.3407946601708856,192.1196458552492,411.6941372495933,1.0721702851508517
0.10070070070070071,1.340852915477047,1.3418937776744149,1.3408512943380668,205.0289583949289,411.72076254765864,1.072460607642172
0.10080080080080081,1.3409042133835973,1.3417914697997144,1.3409023043062176,214.4607696375988,411.7488585139211,1.0727670273953458
0.10090090090090091,1.3409494097753512,1.3417013348369076,1.340947242877271,221.26915979572033,411.7780188096054,1.0730851212627832
0.10100100100100101,1.3409886227744159,1.3416231354830406,1.3409862292320736,226.14195133383018,411.80794071831735,1.073411593410157
0.10110110110110111,1.3410222821055708,1.3415560134820266,1.341019691901933,229.6087509329782,411.83840288134587,1.0737440332788957
0.10120120120120121,1.341050959256875,1.3414988282506226,1.3410481999820336,232.0654172908679,411.8692455371666,1.074080700708271
0.10130130130130131,1.3410752645440291,1.34145036206869,1.341072360876812,233.80196198271912,411.90035444015274,1.0744203510212311
0.1014014014014014,1.341095789541028,1.341409434806656,1.3410927631418474,235.02795143970815,411.93164842550124,1.074762099736621
0.1015015015015015,1.3411130781723668,1.3413749615105557,1.3411099478066095,235.89338850384894,411.96307009886743,1.075105321253348
0.1016016016016016,1.341127614921052,1.3413459758698691,1.3411243966986108,236.50493253051718,411.99457901164743,1.0754495745653352
0.1017017017017017,1.3411398227038402,1.3413216344199834,1.3411365303657095,236.9380710774321,412.0261467288237,1.0757945495644683
0.1018018018018018,1.3411500658340647,1.3413012106091673,1.3411467110463013,237.2460535691971,412.0577532990074,1.076140028600169
0.1019019019019019,1.3411586553654116,1.3412840841250657,1.341155247999057,237.46635298095418,412.08938474486354,1.0764858591442539
0.102002002002002,1.3411658552788426,1.3412697285452408,1.3411624036654515,237.6252935826179,412.1210312872378,1.0768319344431316
0.1021021021021021,1.3411718886806925,1.341257698969288,1.3411683998395545,237.7413429262241,412.1526860925969,1.077178179868248
0.1022022022022022,1.3411769435943959,1.341247620464,1.3411734234311394,237.82744272471726,412.18434439164497,1.077524543309034
0.1023023023023023,1.3411811781648226,1.3412391776817156,1.3411776316429975,237.8926538594377,412.21600286019327,1.0778709884226023
0.1024024024024024,1.341184725224572,1.3412321057522878,1.341181156512676,237.94331467861585,412.2476591847487,1.0782174898967511
0.10250250250250251,1.3411876962397862,1.3412261824132217,1.3411841088365286,237.98385525524034,412.2793117580766,1.0785640301291075
0.10260260260260261,1.3411901846857055,1.3412212212775494,1.341186581526282,238.01736910891458,412.31095946599225,1.078910596900976
0.10270270270270271,1.341192268914971,1.341217066113615,1.341188652460951,238.04601427322382,412.3426015381661,1.0792571817491452
0.10280280280280281,1.3411940145837429,1.3412135860068701,1.3411903868989246,238.0712944484918,412.37423744377907,1.0796037788270376
0.10290290290290291,1.341195476697367,1.3412106712804903,1.3411918395116809,238.09425597619617,412.40586681862965,1.0799503841087117
0.10300300300300301,1.341196701331523,1.3412082300632184,1.341193056094797,238.11562576462993,412.4374894142174,1.0802969948329424
0.10310310310310311,1.341197727078169,1.341206185406048,1.3411940750053222,238.13590781722468,412.469105062243,1.0806436091153189
0.10320320320320321,1.3411985862590365,1.3412044728624701,1.3411949283680331,238.15545075211432,412.5007136498564,1.0809902256778607
0.10330330330330331,1.3411993059433147,1.3412030384592009,1.3411956430870242,238.17449500268955,412.5323151024319,1.0813368436607835
0.10340340340340341,1.3411999088007012,1.3412018369952103,1.341196241693629,238.19320579158583,412.5639093716038,1.0816834624916496
0.10350350350350351,1.3412004138162097,1.3412008306164152,1.341196743056916,238.21169614793845,412.59549642696106,1.0820300817945714
0.10360360360360361,1.341200836889003,1.341199987621639,1.3411971629788997,238.23004295940797,412.6270762502946,1.082376701327346
0.10370370370370371,1.3412011913339843,1.341199281462466,1.3411975146930917,238.2482981542042,412.65864883163846,1.0827233209380451
0.10380380380380382,1.3412014883018981,1.3411986899055934,1.3411978092820507,238.2664964800889,412.6902141665385,1.0830699405351372
0.10390390390390392,1.3412017371311533,1.3411981943313225,1.341198056027067,238.2846609071497,412.7217722541734,1.083416560067008
0.104004004004004,1.341201945642454,1.3411977791460916,1.3411982627009975,238.30280637273106,412.7533230960827,1.083763179507995
0.10410410410410412,1.341202120385528,1.341197431290523,1.3411984358134925,238.32094237091232,412.78486669531384,1.0841097988489246
0.1042042042042042,1.3412022668457402,1.3411971398274578,1.3411985808163456,238.33907473764393,412.81640305582766,1.0844564180907545
0.1043043043043043,1.3412023896171095,1.341196895596977,1.3411987022754577,238.35720687684656,412.84793218211877,1.0848030372403474
0.1044044044044044,1.3412024925471941,1.3411966909275155,1.3411988040148353,238.37534059863523,412.8794540789642,1.0851496563077012
0.1045045045045045,1.34120257885842,1.341196519393947,1.3411988892371784,238.39347668904733,412.9109687512608,1.0854962753041706
0.1046046046046046,1.3412026512496833,1.3411963756150032,1.3411989606248598,238.41161529440578,412.9424762039218,1.0858428942413567
0.1047047047047047,1.3412027119814318,1.3411962550836254,1.3411990204244895,238.42975617815898,412.9739764418205,1.086189513130442
0.10480480480480481,1.341202762946918,1.3411961540249002,1.3411990705177286,238.44789889033763,413.0054694697507,1.08653613198182
0.10490490490490491,1.3412028057318677,1.3411960692770863,1.341199112480594,238.466042877472,413.03695529241975,1.086882750804917
0.10500500500500501,1.3412028416644466,1.3411959981919808,1.3411991476331209,238.4841875521837,413.0684339144318,1.0872293696081328
0.10510510510510511,1.3412028718571114,1.3411959385514822,1.3411991770809548,238.5023323357286,413.09990534030123,1.087575988398856
0.10520520520520521,1.341202897241653,1.341195888497714,1.341199201750182,238.52047668257234,413.13136957444794,1.087922607183523
0.10530530530530531,1.3412029185985477,1.3411958464745015,1.3411992224165001,238.53862009322205,413.16282662121,1.0882692259676978
0.10540540540540541,1.341202936581537,1.341195811178364,1.3411992397296488,238.55676211953806,413.19427648484765,1.0886158447561611
0.10550550550550551,1.341202951738214,1.3411957815174675,1.3411992542338689,238.5749023653714,413.2257191695621,1.0889624635530013
0.10560560560560561,1.341202964527265,1.3411957565772485,1.341199266385038,238.5930404844129,413.2571546794942,1.0893090823617009
0.10570570570570571,1.3412029753329069,1.341195735591622,1.341199276565023,238.61117617651522,413.2885830187266,1.0896557011852173
0.10580580580580581,1.3412029844769855,1.3411957179188692,1.3411992850936976,238.6293091833039,413.3200041913028,1.0900023200260545
0.10590590590590591,1.3412029922291004,1.3411957030214405,1.3411992922390115,238.64743928356788,413.351418201228,1.090348938886329
0.10600600600600601,1.3412029988150904,1.3411956904490407,1.3411992982254215,238.66556628875264,413.38282505247446,1.0906955577678255
0.10610610610610612,1.3412030044241388,1.3411956798244613,1.341199303240953,238.68369003872849,413.4142247489819,1.0910421766720468
0.10620620620620622,1.341203009214725,1.341195670831714,1.3411993074431152,238.70181039793593,413.4456172946699,1.0913887956002568
0.10630630630630632,1.341203013319609,1.3411956632060902,1.3411993109638556,238.7199272519101,413.47700269343034,1.0917354145535163
0.10640640640640642,1.3412030168500066,1.3411956567258385,1.3411993139137097,238.73804050424505,413.50838094914303,1.0920820335327153
0.10650650650650652,1.3412030198990885,1.3411956512051901,1.341199316385277,238.75615007391076,413.53975206566844,1.0924286525385989
0.10660660660660662,1.341203022544906,1.3411956464885184,1.341199318456132,238.77425589294455,413.5711160468539,1.0927752715717907
0.1067067067067067,1.341203024852848,1.3411956424454463,1.3411993201912629,238.79235790445546,413.6024728965291,1.0931218906328117
0.10680680680680682,1.3412030268776942,1.3411956389667488,1.3411993216451146,238.8104560609235,413.63382261852104,1.0934685097220969
0.1069069069069069,1.3412030286653385,1.3411956359609194,1.3411993228633001,238.82855032273554,413.66516521663937,1.093815128840008
0.10700700700700701,1.3412030302542295,1.3411956333512964,1.3411993238840325,238.84664065695216,413.696500694691,1.0941617479868466
0.10710710710710711,1.3412030316765795,1.3411956310736517,1.3411993247393275,238.8647270362513,413.72782905647097,1.0945083671628626
0.10720720720720721,1.3412030329593765,1.3411956290741753,1.3411993254560073,238.88280943804227,413.7591503057725,1.094854986368263
0.10730730730730731,1.3412030341252308,1.3411956273077847,1.3411993260565442,238.90088784370758,413.79046444637174,1.0952016056032192
0.10740740740740741,1.3412030351930861,1.3411956257367075,1.3411993265597664,238.91896223797812,413.82177148204954,1.0955482248678718
0.10750750750750751,1.3412030361788152,1.3411956243292973,1.3411993269814482,238.93703260839004,413.85307141657734,1.0958948441623362
0.10760760760760761,1.3412030370957155,1.3411956230590392,1.3411993273348066,238.95509894483772,413.8843642537222,1.0962414634867064
0.10770770770770771,1.3412030379549291,1.3411956219037173,1.3411993276309153,238.97316123919603,413.91564999724665,1.096588082841059
0.10780780780780781,1.3412030387657914,1.341195620844718,1.3411993278790528,238.9912194849999,413.94692865090997,1.0969347022254552
0.10790790790790791,1.341203039536124,1.341195619866445,1.3411993280869932,239.00927367717117,413.97820021846076,1.0972813216399437
0.10800800800800801,1.341203040272482,1.3411956189558305,1.3411993282612504,239.02732381180826,414.0094647036509,1.0976279410845629
0.10810810810810811,1.3412030409803564,1.341195618101925,1.3411993284072825,239.0453698859811,414.0407221102217,1.0979745605593423
0.10820820820820821,1.3412030416643486,1.341195617295553,1.3411993285296624,239.06341189758567,414.0719724419189,1.098321180064304
0.10830830830830832,1.341203042328314,1.341195616529028,1.3411993286322224,239.08144984520706,414.103215702481,1.0986677995994638
0.10840840840840842,1.3412030429754842,1.3411956157959075,1.3411993287181736,239.09948372800008,414.1344518956386,1.0990144191648326
0.10850850850850852,1.3412030436085658,1.3411956150907938,1.3411993287902062,239.11751354561017,414.1656810251255,1.0993610387604167
0.10860860860860862,1.341203044229827,1.341195614409164,1.341199328850575,239.1355392980804,414.1969030946673,1.099707658386219
0.10870870870870872,1.3412030448411694,1.3411956137472278,1.3411993289011694,239.15356098579844,414.2281181079872,1.1000542780422393
0.10880880880880882,1.3412030454441857,1.3411956131018095,1.3411993289435724,239.17157860943246,414.2593260688091,1.1004008977284745
0.10890890890890892,1.34120304604021,1.3411956124702469,1.3411993289791106,239.18959216988907,414.2905269808485,1.10074751744492
0.10900900900900902,1.341203046630362,1.34119561185031,1.341199329008896,239.207601668275,414.3217208478195,1.1010941371915688
0.10910910910910912,1.3412030472155785,1.3411956112401302,1.3411993290338597,239.2256071058594,414.35290767343264,1.1014407569684128
0.10920920920920922,1.341203047796645,1.3411956106381409,1.3411993290547828,239.24360848405553,414.3840874613981,1.1017873767754425
0.10930930930930932,1.3412030483742203,1.3411956100430293,1.3411993290723194,239.26160580438795,414.41526021541597,1.102133996612647
0.10940940940940941,1.3412030489488553,1.3411956094536956,1.3411993290870179,239.27959906848233,414.44642593919076,1.1024806164800156
0.10950950950950952,1.3412030495210134,1.3411956088692185,1.3411993290993378,239.29758827804403,414.47758463641924,1.1028272363775358
0.10960960960960961,1.3412030500910812,1.3411956082888248,1.341199329109664,239.31557343484903,414.5087363108012,1.1031738563051947
0.10970970970970971,1.3412030506593842,1.3411956077118672,1.3411993291183193,239.33355454072168,414.5398809660208,1.1035204762629793
0.10980980980980981,1.3412030512261939,1.3411956071378033,1.3411993291255742,239.3515315975427,414.57101860577194,1.1038670962508759
0.10990990990990991,1.3412030517917386,1.341195606566178,1.3411993291316553,239.369504607228,414.60214923374207,1.1042137162688703
0.11001001001001001,1.3412030523562095,1.3411956059966106,1.3411993291367525,239.38747357172338,414.63327285360987,1.1045603363169485
0.11011011011011011,1.3412030529197665,1.3411956054287812,1.3411993291410254,239.40543849300812,414.6643894690599,1.1049069563950955
0.11021021021021021,1.3412030534825445,1.3411956048624223,1.341199329144607,239.4233993730761,414.6954990837608,1.105253576503297
0.11031031031031031,1.3412030540446556,1.3411956042973094,1.3411993291476092,239.44135621394722,414.7266017013956,1.1056001966415376
0.11041041041041041,1.3412030546061942,1.3411956037332546,1.3411993291501256,239.45930901765203,414.7576973256326,1.1059468168098026
0.11051051051051052,1.3412030551672394,1.3411956031701002,1.3411993291522355,239.47725778623516,414.7887859601373,1.1062934370080766
0.11061061061061062,1.3412030557278578,1.3411956026077139,1.3411993291540039,239.49520252174472,414.81986760857035,1.1066400572363444
0.11071071071071072,1.3412030562881048,1.3411956020459852,1.3411993291554865,239.51314322625316,414.8509422746037,1.1069866774945907
0.11081081081081082,1.3412030568480264,1.341195601484821,1.3411993291567292,239.5310799018219,414.8820099618883,1.1073332977827999
0.11091091091091092,1.3412030574076628,1.3411956009241435,1.341199329157771,239.54901255052715,414.9130706740776,1.1076799181009567
0.11101101101101102,1.341203057967046,1.3411956003638876,1.3411993291586444,239.5669411744495,414.94412441483234,1.1080265384490453
0.11111111111111112,1.3412030585262034,1.3411955998039986,1.3411993291593765,239.58486577566578,414.9751711877942,1.1083731588270505
0.11121121121121122,1.341203059085158,1.3411955992444302,1.3411993291599904,239.60278635626278,415.0062109966142,1.1087197792349566
0.11131131131131132,1.34120305964393,1.3411955986851447,1.3411993291605049,239.62070291832558,415.0372438449341,1.109066399672748
0.11141141141141142,1.3412030602025344,1.3411955981261092,1.3411993291609363,239.63861546394352,415.068269736394,1.109413020140409
0.11151151151151152,1.3412030607609853,1.3411955975672971,1.341199329161298,239.65652399519965,415.0992886746327,1.1097596406379242
0.11161161161161162,1.341203061319294,1.3411955970086857,1.3411993291616013,239.67442851418625,415.130300663287,1.1101062611652779
0.11171171171171172,1.3412030618774697,1.3411955964502558,1.3411993291618554,239.69232902298913,415.1613057059852,1.1104528817224544
